origin4,12,gpt-3.5-turbo,0.2,0.3295222
origin4,12,gpt-3.5-turbo,1.3,0.34053433
origin5,13,gpt-3.5-turbo,0.2,0.14865692
origin5,13,gpt-3.5-turbo,1.3,0.27299133
origin5,14,gpt-3.5-turbo,0.2,0.21337108
origin5,14,gpt-3.5-turbo,1.3,0.24751158
origin5,15,gpt-3.5-turbo,0.2,0.31786147
origin5,15,gpt-3.5-turbo,1.3,0.29816553
origin6,16,gpt-3.5-turbo,0.2,0.095258445
origin6,16,gpt-3.5-turbo,1.3,0.07949487
origin6,17,gpt-3.5-turbo,0.2,0.08800435
origin6,17,gpt-3.5-turbo,1.3,0.0817164
origin6,18,gpt-3.5-turbo,0.2,0.27409148
origin6,18,gpt-3.5-turbo,1.3,0.38346872
origin7,19,gpt-3.5-turbo,0.2,0.28472394
origin7,19,gpt-3.5-turbo,1.3,0.2501129
origin7,20,gpt-3.5-turbo,0.2,0.28498596
origin7,20,gpt-3.5-turbo,1.3,0.29101196
origin7,21,gpt-3.5-turbo,0.2,0.35375834
origin7,21,gpt-3.5-turbo,1.3,0.39959806
origin8,22,gpt-3.5-turbo,0.2,0.24901466
origin8,22,gpt-3.5-turbo,1.3,0.29319745
origin8,23,gpt-3.5-turbo,0.2,0.36300826
origin8,23,gpt-3.5-turbo,1.3,0.37363666
origin8,24,gpt-3.5-turbo,0.2,0.47212067
origin8,24,gpt-3.5-turbo,1.3,0.48464823
origin9,25,gpt-3.5-turbo,0.2,0.2764018
origin9,25,gpt-3.5-turbo,1.3,0.3011468
origin9,26,gpt-3.5-turbo,0.2,0.41271472
origin9,26,gpt-3.5-turbo,1.3,0.40349594
origin9,27,gpt-3.5-turbo,0.2,0.32738882
origin9,27,gpt-3.5-turbo,1.3,0.32900688
origin1,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.28701916
origin1,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.4810958
origin1,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3221255
origin1,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.3342128
origin1,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.59897006
origin1,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.67084414
origin10,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.34662527
origin10,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.3369788
origin10,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3225199
origin10,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.4121756
origin10,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.5397674
origin10,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.5243695
origin2,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.33289257
origin2,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.3689915
origin2,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.35397238
origin2,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.3566786
origin2,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.5200735
origin2,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.4975772
origin3,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.17902835
origin3,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.2058177
origin3,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.3599011
origin3,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.4171958
origin3,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.23378596
origin3,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.2814286
origin4,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.3504873
origin4,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.36977363
origin4,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.340906
origin4,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.30024678
origin4,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.33600822
origin4,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.34906146
origin5,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.18651138
origin5,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.1719443
origin5,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.20723236
origin5,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.28266627
origin5,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.36024895
origin5,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.39476666
origin6,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.12145422
origin6,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.117166266
origin6,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.12322019
origin6,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.20196068
origin6,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.3768646
origin6,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.48749596
origin7,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.29511982
origin7,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.34692287
origin7,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.31836218
origin7,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.2623032
origin7,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.3683198
origin7,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.3502106
origin8,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.34780654
origin8,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.2971416
origin8,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.40183267
origin8,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.4082827
origin8,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.6180445
origin8,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.56654656
origin9,1,meta-llama_Llama-2-7b-chat-hf,0.2,0.21263723
origin9,1,meta-llama_Llama-2-7b-chat-hf,1.3,0.19908229
origin9,2,meta-llama_Llama-2-7b-chat-hf,0.2,0.32330093
origin9,2,meta-llama_Llama-2-7b-chat-hf,1.3,0.2530425
origin9,3,meta-llama_Llama-2-7b-chat-hf,0.2,0.5195089
origin9,3,meta-llama_Llama-2-7b-chat-hf,1.3,0.56549734
origin1,1,Mistral-7B-Instruct-v0.2,0.2,0.2860229
origin1,1,Mistral-7B-Instruct-v0.2,1.3,0.34512356
origin1,2,Mistral-7B-Instruct-v0.2,0.2,0.28350794
origin1,2,Mistral-7B-Instruct-v0.2,1.3,0.36789286
origin1,3,Mistral-7B-Instruct-v0.2,0.2,0.5033034
origin1,3,Mistral-7B-Instruct-v0.2,1.3,0.58743864
origin10,28,Mistral-7B-Instruct-v0.2,0.2,0.349486
origin10,28,Mistral-7B-Instruct-v0.2,1.3,0.39201203
origin10,29,Mistral-7B-Instruct-v0.2,0.2,0.27201334
origin10,29,Mistral-7B-Instruct-v0.2,1.3,0.2917005
origin10,30,Mistral-7B-Instruct-v0.2,0.2,0.3849246
origin10,30,Mistral-7B-Instruct-v0.2,1.3,0.55884
origin2,4,Mistral-7B-Instruct-v0.2,0.2,0.27868384
origin2,4,Mistral-7B-Instruct-v0.2,1.3,0.28639147
origin2,5,Mistral-7B-Instruct-v0.2,0.2,0.27606297
origin2,5,Mistral-7B-Instruct-v0.2,1.3,0.3341935
origin2,6,Mistral-7B-Instruct-v0.2,0.2,0.6083376
origin2,6,Mistral-7B-Instruct-v0.2,1.3,0.54702866
origin3,7,Mistral-7B-Instruct-v0.2,0.2,0.22521195
origin3,7,Mistral-7B-Instruct-v0.2,1.3,0.25147092
origin3,8,Mistral-7B-Instruct-v0.2,0.2,0.34144285
origin3,8,Mistral-7B-Instruct-v0.2,1.3,0.3843815
origin3,9,Mistral-7B-Instruct-v0.2,0.2,0.2584218
origin3,9,Mistral-7B-Instruct-v0.2,1.3,0.3115831
origin4,10,Mistral-7B-Instruct-v0.2,0.2,0.24547902
origin4,10,Mistral-7B-Instruct-v0.2,1.3,0.3652941
origin4,11,Mistral-7B-Instruct-v0.2,0.2,0.28721213
origin4,11,Mistral-7B-Instruct-v0.2,1.3,0.3203287
origin4,12,Mistral-7B-Instruct-v0.2,0.2,0.3839526
origin4,12,Mistral-7B-Instruct-v0.2,1.3,0.32493103
origin5,13,Mistral-7B-Instruct-v0.2,0.2,0.27425224
origin5,13,Mistral-7B-Instruct-v0.2,1.3,0.24172032
origin5,14,Mistral-7B-Instruct-v0.2,0.2,0.2374512
origin5,14,Mistral-7B-Instruct-v0.2,1.3,0.19535275
origin5,15,Mistral-7B-Instruct-v0.2,0.2,0.24875669
origin5,15,Mistral-7B-Instruct-v0.2,1.3,0.29452938
origin6,16,Mistral-7B-Instruct-v0.2,0.2,0.11031158
origin6,16,Mistral-7B-Instruct-v0.2,1.3,0.23709564
origin6,17,Mistral-7B-Instruct-v0.2,0.2,0.102119304
origin6,17,Mistral-7B-Instruct-v0.2,1.3,0.24943013
origin6,18,Mistral-7B-Instruct-v0.2,0.2,0.37457842
origin6,18,Mistral-7B-Instruct-v0.2,1.3,0.56601095
origin7,19,Mistral-7B-Instruct-v0.2,0.2,0.28034753
origin7,19,Mistral-7B-Instruct-v0.2,1.3,0.32922423
origin7,20,Mistral-7B-Instruct-v0.2,0.2,0.2768669
origin7,20,Mistral-7B-Instruct-v0.2,1.3,0.30335897
origin7,21,Mistral-7B-Instruct-v0.2,0.2,0.30801257
origin7,21,Mistral-7B-Instruct-v0.2,1.3,0.36711678
origin8,22,Mistral-7B-Instruct-v0.2,0.2,0.2799043
origin8,22,Mistral-7B-Instruct-v0.2,1.3,0.37407267
origin8,23,Mistral-7B-Instruct-v0.2,0.2,0.39887187
origin8,23,Mistral-7B-Instruct-v0.2,1.3,0.36808816
origin8,24,Mistral-7B-Instruct-v0.2,0.2,0.65792257
origin8,24,Mistral-7B-Instruct-v0.2,1.3,0.6083498
origin9,25,Mistral-7B-Instruct-v0.2,0.2,0.29966277
origin9,25,Mistral-7B-Instruct-v0.2,1.3,0.2642491
origin9,26,Mistral-7B-Instruct-v0.2,0.2,0.38632965
origin9,26,Mistral-7B-Instruct-v0.2,1.3,0.32235456
origin9,27,Mistral-7B-Instruct-v0.2,0.2,0.3649116
origin9,27,Mistral-7B-Instruct-v0.2,1.3,0.38381916
origin1,1,HuggingFaceTB_SmolLM-360M,0.2,0.3794188
origin1,1,HuggingFaceTB_SmolLM-360M,1.3,0.526162
origin1,2,HuggingFaceTB_SmolLM-360M,0.2,0.6670593
origin1,2,HuggingFaceTB_SmolLM-360M,1.3,0.4269913
origin1,3,HuggingFaceTB_SmolLM-360M,0.2,0.6955484
origin1,3,HuggingFaceTB_SmolLM-360M,1.3,0.44450015
origin10,1,HuggingFaceTB_SmolLM-360M,0.2,0.70473164
origin10,1,HuggingFaceTB_SmolLM-360M,1.3,0.46309358
origin10,2,HuggingFaceTB_SmolLM-360M,0.2,0.4538599
origin10,2,HuggingFaceTB_SmolLM-360M,1.3,0.3951326
origin10,3,HuggingFaceTB_SmolLM-360M,0.2,0.71875584
origin10,3,HuggingFaceTB_SmolLM-360M,1.3,0.43149003
origin2,1,HuggingFaceTB_SmolLM-360M,0.2,0.808815
origin2,1,HuggingFaceTB_SmolLM-360M,1.3,0.48583618
origin2,2,HuggingFaceTB_SmolLM-360M,0.2,0.71267617
origin2,2,HuggingFaceTB_SmolLM-360M,1.3,0.41828293
origin2,3,HuggingFaceTB_SmolLM-360M,0.2,0.738871
origin2,3,HuggingFaceTB_SmolLM-360M,1.3,0.54035604
origin3,1,HuggingFaceTB_SmolLM-360M,0.2,0.5720524
origin3,1,HuggingFaceTB_SmolLM-360M,1.3,0.442118
origin3,2,HuggingFaceTB_SmolLM-360M,0.2,0.45833987
origin3,2,HuggingFaceTB_SmolLM-360M,1.3,0.6276998
origin3,3,HuggingFaceTB_SmolLM-360M,0.2,0.6812529
origin3,3,HuggingFaceTB_SmolLM-360M,1.3,0.33074734
origin4,1,HuggingFaceTB_SmolLM-360M,0.2,0.47833666
origin4,1,HuggingFaceTB_SmolLM-360M,1.3,0.6296578
origin4,2,HuggingFaceTB_SmolLM-360M,0.2,0.5427543
origin4,2,HuggingFaceTB_SmolLM-360M,1.3,0.39079726
origin4,3,HuggingFaceTB_SmolLM-360M,0.2,0.6440326
origin4,3,HuggingFaceTB_SmolLM-360M,1.3,0.47757626
origin5,1,HuggingFaceTB_SmolLM-360M,0.2,0.17658651
origin5,1,HuggingFaceTB_SmolLM-360M,1.3,0.692539
origin5,2,HuggingFaceTB_SmolLM-360M,0.2,0.36799136
origin5,2,HuggingFaceTB_SmolLM-360M,1.3,0.6942665
origin5,3,HuggingFaceTB_SmolLM-360M,0.2,0.537882
origin5,3,HuggingFaceTB_SmolLM-360M,1.3,0.4677547
origin6,1,HuggingFaceTB_SmolLM-360M,0.2,0.13493279
origin6,1,HuggingFaceTB_SmolLM-360M,1.3,0.41628495
origin6,2,HuggingFaceTB_SmolLM-360M,0.2,0.27695772
origin6,2,HuggingFaceTB_SmolLM-360M,1.3,0.60986453
origin6,3,HuggingFaceTB_SmolLM-360M,0.2,0.68651485
origin6,3,HuggingFaceTB_SmolLM-360M,1.3,0.47482792
origin7,1,HuggingFaceTB_SmolLM-360M,0.2,0.5312135
origin7,1,HuggingFaceTB_SmolLM-360M,1.3,0.39696664
origin7,2,HuggingFaceTB_SmolLM-360M,0.2,0.4923249
origin7,2,HuggingFaceTB_SmolLM-360M,1.3,0.50732833
origin7,3,HuggingFaceTB_SmolLM-360M,0.2,0.6146492
origin7,3,HuggingFaceTB_SmolLM-360M,1.3,0.4804914
origin8,1,HuggingFaceTB_SmolLM-360M,0.2,0.46315908
origin8,1,HuggingFaceTB_SmolLM-360M,1.3,0.5585768
origin8,2,HuggingFaceTB_SmolLM-360M,0.2,0.5167869
origin8,2,HuggingFaceTB_SmolLM-360M,1.3,0.45557252
origin8,3,HuggingFaceTB_SmolLM-360M,0.2,0.6775776
origin8,3,HuggingFaceTB_SmolLM-360M,1.3,0.69414693
origin9,1,HuggingFaceTB_SmolLM-360M,0.2,0.4685666
origin9,1,HuggingFaceTB_SmolLM-360M,1.3,0.37392774
origin9,2,HuggingFaceTB_SmolLM-360M,0.2,0.74936855
origin9,2,HuggingFaceTB_SmolLM-360M,1.3,0.3938547
origin9,3,HuggingFaceTB_SmolLM-360M,0.2,0.58447623
origin9,3,HuggingFaceTB_SmolLM-360M,1.3,0.385786
origin1,1,microsoft_phi-2,0.2,0.30324718
origin1,1,microsoft_phi-2,1.3,0.60604656
origin1,2,microsoft_phi-2,0.2,0.37698895
origin1,2,microsoft_phi-2,1.3,0.59360427
origin1,3,microsoft_phi-2,0.2,0.650234
origin1,3,microsoft_phi-2,1.3,0.7252084
origin10,1,microsoft_phi-2,0.2,0.5146156
origin10,1,microsoft_phi-2,1.3,0.7368301
origin10,2,microsoft_phi-2,0.2,0.36469454
origin10,2,microsoft_phi-2,1.3,0.59369755
origin10,3,microsoft_phi-2,0.2,0.62768567
origin10,3,microsoft_phi-2,1.3,0.70864123
origin2,1,microsoft_phi-2,0.2,0.27638543
origin2,1,microsoft_phi-2,1.3,0.54774284
origin2,2,microsoft_phi-2,0.2,0.30719408
origin2,2,microsoft_phi-2,1.3,0.6669545
origin2,3,microsoft_phi-2,0.2,0.50182074
origin2,3,microsoft_phi-2,1.3,0.6666014
origin3,1,microsoft_phi-2,0.2,0.29628086
origin3,1,microsoft_phi-2,1.3,0.6058701
origin3,2,microsoft_phi-2,0.2,0.31571487
origin3,2,microsoft_phi-2,1.3,0.5221095
origin3,3,microsoft_phi-2,0.2,0.39092663
origin3,3,microsoft_phi-2,1.3,0.63111883
origin4,1,microsoft_phi-2,0.2,0.31945485
origin4,1,microsoft_phi-2,1.3,0.5505568
origin4,2,microsoft_phi-2,0.2,0.38713318
origin4,2,microsoft_phi-2,1.3,0.76049876
origin4,3,microsoft_phi-2,0.2,0.703978
origin4,3,microsoft_phi-2,1.3,0.53003037
origin5,1,microsoft_phi-2,0.2,0.1421853
origin5,1,microsoft_phi-2,1.3,0.49644238
origin5,2,microsoft_phi-2,0.2,0.29674572
origin5,2,microsoft_phi-2,1.3,0.4846558
origin5,3,microsoft_phi-2,0.2,0.54987776
origin5,3,microsoft_phi-2,1.3,0.6150228
origin6,1,microsoft_phi-2,0.2,0.07369681
origin6,1,microsoft_phi-2,1.3,0.43906736
origin6,2,microsoft_phi-2,0.2,0.08815008
origin6,2,microsoft_phi-2,1.3,0.46419173
origin6,3,microsoft_phi-2,0.2,0.3239469
origin6,3,microsoft_phi-2,1.3,0.5189259
origin7,1,microsoft_phi-2,0.2,0.32823253
origin7,1,microsoft_phi-2,1.3,0.59303623
origin7,2,microsoft_phi-2,0.2,0.20766222
origin7,2,microsoft_phi-2,1.3,0.5005593
origin7,3,microsoft_phi-2,0.2,0.51600385
origin7,3,microsoft_phi-2,1.3,0.7052102
origin8,1,microsoft_phi-2,0.2,0.39165798
origin8,1,microsoft_phi-2,1.3,0.6151966
origin8,2,microsoft_phi-2,0.2,0.42270452
origin8,2,microsoft_phi-2,1.3,0.54665625
origin8,3,microsoft_phi-2,0.2,0.57003456
origin8,3,microsoft_phi-2,1.3,0.6455963
origin9,1,microsoft_phi-2,0.2,0.49398842
origin9,1,microsoft_phi-2,1.3,0.7259344
origin9,2,microsoft_phi-2,0.2,0.41092244
origin9,2,microsoft_phi-2,1.3,0.8104764
origin9,3,microsoft_phi-2,0.2,0.61435986
origin9,3,microsoft_phi-2,1.3,0.5733213
origin1,1,stabilityai_StableBeluga-7B,0.2,0.27508405
origin1,1,stabilityai_StableBeluga-7B,1.3,0.63862723
origin1,2,stabilityai_StableBeluga-7B,0.2,0.26854762
origin1,2,stabilityai_StableBeluga-7B,1.3,0.4665342
origin1,3,stabilityai_StableBeluga-7B,0.2,0.5918907
origin1,3,stabilityai_StableBeluga-7B,1.3,0.64261436
origin10,1,stabilityai_StableBeluga-7B,0.2,0.4761216
origin10,1,stabilityai_StableBeluga-7B,1.3,0.4595161
origin10,2,stabilityai_StableBeluga-7B,0.2,0.37924516
origin10,2,stabilityai_StableBeluga-7B,1.3,0.45435017
origin10,3,stabilityai_StableBeluga-7B,0.2,0.6095713
origin10,3,stabilityai_StableBeluga-7B,1.3,0.62557256
origin2,1,stabilityai_StableBeluga-7B,0.2,0.29161447
origin2,1,stabilityai_StableBeluga-7B,1.3,0.5200934
origin2,2,stabilityai_StableBeluga-7B,0.2,0.27296382
origin2,2,stabilityai_StableBeluga-7B,1.3,0.32986876
origin2,3,stabilityai_StableBeluga-7B,0.2,0.4503302
origin2,3,stabilityai_StableBeluga-7B,1.3,0.4556776
origin3,1,stabilityai_StableBeluga-7B,0.2,0.2414362
origin3,1,stabilityai_StableBeluga-7B,1.3,0.18265359
origin3,2,stabilityai_StableBeluga-7B,0.2,0.33538696
origin3,2,stabilityai_StableBeluga-7B,1.3,0.39786616
origin3,3,stabilityai_StableBeluga-7B,0.2,0.24147446
origin3,3,stabilityai_StableBeluga-7B,1.3,0.33929908
origin4,1,stabilityai_StableBeluga-7B,0.2,0.30865806
origin4,1,stabilityai_StableBeluga-7B,1.3,0.49698138
origin4,2,stabilityai_StableBeluga-7B,0.2,0.35804552
origin4,2,stabilityai_StableBeluga-7B,1.3,0.5034758
origin4,3,stabilityai_StableBeluga-7B,0.2,0.51754224
